9.800000190734863281e+00,8.600000381469726562e+00,1.139999961853027344e+01,2.039999961853027344e+01,2.200000000000000000e+01,2.439999961853027344e+01,2.579999923706054688e+01,2.700000000000000000e+01,2.839999961853027344e+01,2.320000076293945312e+01,3.179999923706054688e+01,3.020000076293945312e+01,3.200000000000000000e+01,3.320000076293945312e+01,2.620000076293945312e+01,3.720000076293945312e+01,3.720000076293945312e+01,3.340000152587890625e+01,3.459999847412109375e+01,3.620000076293945312e+01,3.279999923706054688e+01,3.479999923706054688e+01,2.979999923706054688e+01,3.459999847412109375e+01,4.400000000000000000e+01,4.540000152587890625e+01,4.559999847412109375e+01,4.640000152587890625e+01,4.640000152587890625e+01,4.700000000000000000e+01,4.779999923706054688e+01,5.000000000000000000e+01,5.079999923706054688e+01,5.420000076293945312e+01,4.579999923706054688e+01,5.779999923706054688e+01,5.959999847412109375e+01,5.020000076293945312e+01,6.419999694824218750e+01,6.619999694824218750e+01,6.379999923706054688e+01,6.480000305175781250e+01,6.659999847412109375e+01,6.020000076293945312e+01,6.859999847412109375e+01,7.559999847412109375e+01,7.859999847412109375e+01,8.419999694824218750e+01,8.400000000000000000e+01,9.080000305175781250e+01,9.159999847412109375e+01,9.319999694824218750e+01,9.419999694824218750e+01,9.540000152587890625e+01,4.259999847412109375e+01,4.459999847412109375e+01,4.600000000000000000e+01,4.679999923706054688e+01,5.140000152587890625e+01
6.500000000000000000e+00,-1.010000038146972656e+01,1.069999980926513672e+01,-2.210000038146972656e+01,-2.229999923706054688e+01,-2.050000000000000000e+01,-1.889999961853027344e+01,-1.789999961853027344e+01,-1.610000038146972656e+01,-2.310000038146972656e+01,-9.300000190734863281e+00,-1.450000000000000000e+01,-1.230000019073486328e+01,-1.130000019073486328e+01,-2.629999923706054688e+01,-7.500000000000000000e+00,-9.100000381469726562e+00,-1.889999961853027344e+01,-1.770000076293945312e+01,-1.589999961853027344e+01,-2.289999961853027344e+01,-2.150000000000000000e+01,-2.929999923706054688e+01,-2.489999961853027344e+01,2.099999904632568359e+00,-2.900000095367431641e+00,5.300000190734863281e+00,-8.999999761581420898e-01,-4.699999809265136719e+00,2.500000000000000000e+00,7.900000095367431641e+00,5.300000190734863281e+00,-5.500000000000000000e+00,1.530000019073486328e+01,-3.429999923706054688e+01,1.789999961853027344e+01,1.650000000000000000e+01,-3.770000076293945312e+01,-5.500000000000000000e+00,-3.299999952316284180e+00,1.970000076293945312e+01,2.389999961853027344e+01,2.370000076293945312e+01,-3.809999847412109375e+01,2.870000076293945312e+01,3.170000076293945312e+01,3.270000076293945312e+01,2.889999961853027344e+01,4.470000076293945312e+01,4.209999847412109375e+01,4.250000000000000000e+01,4.550000000000000000e+01,4.629999923706054688e+01,4.750000000000000000e+01,-2.299999952316284180e+00,1.000000014901161194e-01,-4.900000095367431641e+00,6.099999904632568359e+00,8.999999761581420898e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,1.400000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.100000000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.600000000000000000e+01,2.700000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+01,3.600000000000000000e+01,3.700000000000000000e+01,3.900000000000000000e+01,4.000000000000000000e+01,4.100000000000000000e+01,4.300000000000000000e+01,4.400000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,5.300000000000000000e+01,5.700000000000000000e+01,6.000000000000000000e+01,6.200000000000000000e+01,6.300000000000000000e+01,6.400000000000000000e+01,6.700000000000000000e+01,7.100000000000000000e+01,7.300000000000000000e+01,7.500000000000000000e+01,8.000000000000000000e+01,8.100000000000000000e+01,8.300000000000000000e+01,8.400000000000000000e+01,8.700000000000000000e+01,8.900000000000000000e+01,9.100000000000000000e+01,9.200000000000000000e+01,9.300000000000000000e+01,9.400000000000000000e+01,9.500000000000000000e+01,9.800000000000000000e+01,9.900000000000000000e+01,1.000000000000000000e+02,1.010000000000000000e+02,1.020000000000000000e+02,1.040000000000000000e+02,1.050000000000000000e+02,1.060000000000000000e+02,1.070000000000000000e+02,1.080000000000000000e+02,1.120000000000000000e+02,1.130000000000000000e+02,1.150000000000000000e+02,1.170000000000000000e+02,1.190000000000000000e+02
5.500000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.250000000000000000e+01,8.000000000000000000e+00,1.150000000000000000e+01,9.000000000000000000e+00,2.500000000000000000e+00,1.350000000000000000e+01,4.000000000000000000e+00,1.150000000000000000e+01,0.000000000000000000e+00,7.500000000000000000e+00,1.950000000000000000e+01,5.000000000000000000e-01,4.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.350000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00,6.500000000000000000e+00,2.000000000000000000e+00,1.150000000000000000e+01,5.500000000000000000e+00,7.500000000000000000e+00,9.000000000000000000e+00,1.050000000000000000e+01,1.000000000000000000e+01,2.500000000000000000e+00,8.000000000000000000e+00,2.500000000000000000e+00,1.500000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+00,3.000000000000000000e+00,3.500000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,6.500000000000000000e+00,4.500000000000000000e+00,8.000000000000000000e+00,8.500000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+01,1.200000000000000000e+01,1.050000000000000000e+01,0.000000000000000000e+00,8.500000000000000000e+00
2.500000000000000000e+00,-7.000000000000000000e+00,-5.000000000000000000e-01,-1.650000000000000000e+01,-1.675000000000000000e+01,-1.600000000000000000e+01,-1.525000000000000000e+01,-1.450000000000000000e+01,-1.375000000000000000e+01,-1.725000000000000000e+01,-1.025000000000000000e+01,-1.300000000000000000e+01,-1.175000000000000000e+01,-1.125000000000000000e+01,-1.850000000000000000e+01,-9.500000000000000000e+00,-1.025000000000000000e+01,-1.500000000000000000e+01,-1.425000000000000000e+01,-1.350000000000000000e+01,-1.700000000000000000e+01,-1.600000000000000000e+01,-2.000000000000000000e+01,-1.775000000000000000e+01,-4.750000000000000000e+00,-7.250000000000000000e+00,-3.250000000000000000e+00,-6.250000000000000000e+00,-8.000000000000000000e+00,-4.750000000000000000e+00,-2.000000000000000000e+00,-3.250000000000000000e+00,-8.500000000000000000e+00,1.500000000000000000e+00,-2.200000000000000000e+01,2.750000000000000000e+00,2.250000000000000000e+00,-2.375000000000000000e+01,-8.250000000000000000e+00,-7.250000000000000000e+00,3.750000000000000000e+00,5.500000000000000000e+00,5.500000000000000000e+00,-2.375000000000000000e+01,8.000000000000000000e+00,9.500000000000000000e+00,1.000000000000000000e+01,8.250000000000000000e+00,1.550000000000000000e+01,1.450000000000000000e+01,1.475000000000000000e+01,1.625000000000000000e+01,1.650000000000000000e+01,1.725000000000000000e+01,-7.250000000000000000e+00,-6.250000000000000000e+00,-8.750000000000000000e+00,-3.500000000000000000e+00,-6.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.250000000000000000e+00,-1.175000000000000000e+01,-1.250000000000000000e+01,-1.350000000000000000e+01,-1.425000000000000000e+01,-1.475000000000000000e+01,-1.550000000000000000e+01,-1.300000000000000000e+01,-1.700000000000000000e+01,-1.625000000000000000e+01,-1.700000000000000000e+01,-1.750000000000000000e+01,-1.450000000000000000e+01,-1.950000000000000000e+01,-1.950000000000000000e+01,-1.775000000000000000e+01,-1.825000000000000000e+01,-1.900000000000000000e+01,-1.750000000000000000e+01,-1.850000000000000000e+01,-1.625000000000000000e+01,-1.825000000000000000e+01,-2.250000000000000000e+01,-2.325000000000000000e+01,-2.325000000000000000e+01,-2.375000000000000000e+01,-2.375000000000000000e+01,-2.400000000000000000e+01,-2.425000000000000000e+01,-2.525000000000000000e+01,-2.575000000000000000e+01,-2.725000000000000000e+01,-2.375000000000000000e+01,-2.875000000000000000e+01,-2.975000000000000000e+01,-2.575000000000000000e+01,-3.200000000000000000e+01,-3.300000000000000000e+01,-3.175000000000000000e+01,-3.200000000000000000e+01,-3.300000000000000000e+01,-3.050000000000000000e+01,-3.375000000000000000e+01,-3.700000000000000000e+01,-3.850000000000000000e+01,-4.125000000000000000e+01,-4.100000000000000000e+01,-4.425000000000000000e+01,-4.450000000000000000e+01,-4.525000000000000000e+01,-4.575000000000000000e+01,-4.625000000000000000e+01,-2.175000000000000000e+01,-2.275000000000000000e+01,-2.325000000000000000e+01,-2.375000000000000000e+01,-2.600000000000000000e+01
6.845852375030517578e+00,-1.048313140869140625e+00,2.551440000534057617e-01,4.031555950641632080e-01,3.332971334457397461e-01,2.149612009525299072e-01,2.475649416446685791e-01,4.016372561454772949e-01,3.674202859401702881e-01,2.395838797092437744e-01,5.491456389427185059e-01,3.131404817104339600e-01,4.497049152851104736e-01,4.538220763206481934e-01,4.113626480102539062e-01,4.293776750564575195e-01,4.423272907733917236e-01,3.744058609008789062e-01,4.917113780975341797e-01,4.123970866203308105e-01,3.111485540866851807e-01,5.783599615097045898e-01,3.965159356594085693e-01,3.920951783657073975e-01,5.771235227584838867e-01,4.623610973358154297e-01,5.488830804824829102e-01,5.086168050765991211e-01,5.709072351455688477e-01,3.831010460853576660e-01,5.615226030349731445e-01,5.599367022514343262e-01,4.429323673248291016e-01,5.315861701965332031e-01,6.103449463844299316e-01,5.979183316230773926e-01,7.167521119117736816e-01,4.801814556121826172e-01,6.817274689674377441e-01,6.442981362342834473e-01,6.881051063537597656e-01,5.264914631843566895e-01,5.655850172042846680e-01,6.420925855636596680e-01,7.298171520233154297e-01,8.201676607131958008e-01,8.155046105384826660e-01,8.522086143493652344e-01,6.516277790069580078e-01,8.485277295112609863e-01,9.474367499351501465e-01,1.005287051200866699e+00,8.895841240882873535e-01,1.060046076774597168e+00,1.682627946138381958e-01,3.070940449833869934e-02,-1.091907024383544922e-01,-6.402996182441711426e-02,-9.981203824281692505e-02
4.540616512298583984e+00,1.231158375740051270e+00,2.394772469997406006e-01,-4.367519319057464600e-01,-3.378420770168304443e-01,-1.806026548147201538e-01,-1.813557147979736328e-01,-2.662706375122070312e-01,-2.082910835742950439e-01,-2.385511994361877441e-01,-1.605991870164871216e-01,-1.503489017486572266e-01,-1.728553324937820435e-01,-1.544635444879531860e-01,-4.129327237606048584e-01,-8.656807988882064819e-02,-1.082037165760993958e-01,-2.118643820285797119e-01,-2.515402436256408691e-01,-1.811357289552688599e-01,-2.172347903251647949e-01,-3.573200702667236328e-01,-3.898630142211914062e-01,-2.821725606918334961e-01,2.754453197121620178e-02,-2.953407913446426392e-02,6.379563361406326294e-02,-9.865411557257175446e-03,-5.782895907759666443e-02,2.037771604955196381e-02,9.280395507812500000e-02,5.935329198837280273e-02,-4.795527458190917969e-02,1.500603109598159790e-01,-4.570924043655395508e-01,1.851684749126434326e-01,1.984296888113021851e-01,-3.606143295764923096e-01,-5.840344727039337158e-02,-3.211758285760879517e-02,2.124713212251663208e-01,1.941843479871749878e-01,2.012667655944824219e-01,-4.063741862773895264e-01,3.053316473960876465e-01,3.439062833786010742e-01,3.392748534679412842e-01,2.925039529800415039e-01,3.467590510845184326e-01,3.934252560138702393e-01,4.395858645439147949e-01,4.907785654067993164e-01,4.372372329235076904e-01,5.278007388114929199e-01,-9.084611199796199799e-03,6.885516631882637739e-05,1.163118332624435425e-02,-8.345786482095718384e-03,-1.747681410051882267e-03
