1.799999952316284180e+00,6.599999904632568359e+00,6.800000190734863281e+00,7.400000095367431641e+00,1.100000000000000000e+01,8.600000381469726562e+00,1.200000000000000000e+01,1.260000038146972656e+01,1.639999961853027344e+01,1.760000038146972656e+01,1.960000038146972656e+01,1.380000019073486328e+01,2.100000000000000000e+01,2.079999923706054688e+01,2.120000076293945312e+01,1.720000076293945312e+01,2.239999961853027344e+01,2.260000038146972656e+01,2.460000038146972656e+01,2.600000000000000000e+01,2.579999923706054688e+01,2.779999923706054688e+01,2.860000038146972656e+01,3.060000038146972656e+01,2.860000038146972656e+01,3.200000000000000000e+01,3.300000000000000000e+01,3.900000000000000000e+01,3.740000152587890625e+01,4.420000076293945312e+01,3.600000000000000000e+01,3.759999847412109375e+01,3.900000000000000000e+01,4.700000000000000000e+01,4.159999847412109375e+01,4.140000152587890625e+01,4.879999923706054688e+01,5.000000000000000000e+01,4.500000000000000000e+01,4.600000000000000000e+01,5.020000076293945312e+01,5.459999847412109375e+01,5.000000000000000000e+01,5.520000076293945312e+01,5.359999847412109375e+01,5.620000076293945312e+01,5.720000076293945312e+01,5.440000152587890625e+01,5.500000000000000000e+01,5.879999923706054688e+01,6.320000076293945312e+01,5.959999847412109375e+01,6.459999847412109375e+01,6.459999847412109375e+01,6.140000152587890625e+01,6.659999847412109375e+01,4.920000076293945312e+01,7.080000305175781250e+01,6.159999847412109375e+01,7.159999847412109375e+01,5.020000076293945312e+01,6.740000152587890625e+01,7.359999847412109375e+01,7.300000000000000000e+01,7.640000152587890625e+01,5.379999923706054688e+01,8.140000152587890625e+01,8.000000000000000000e+01
3.299999952316284180e+00,6.300000190734863281e+00,-7.699999809265136719e+00,-7.900000095367431641e+00,3.700000047683715820e+00,-8.100000381469726562e+00,-1.150000000000000000e+01,-1.150000000000000000e+01,6.699999809265136719e+00,3.299999952316284180e+00,3.500000000000000000e+00,-1.550000000000000000e+01,-5.300000190734863281e+00,-6.099999904632568359e+00,6.699999809265136719e+00,-1.530000019073486328e+01,-6.900000095367431641e+00,-6.900000095367431641e+00,-6.699999809265136719e+00,3.700000047683715820e+00,7.300000190734863281e+00,7.099999904632568359e+00,-1.089999961853027344e+01,7.099999904632568359e+00,-1.189999961853027344e+01,3.099999904632568359e+00,7.300000190734863281e+00,2.700000047683715820e+00,-2.270000076293945312e+01,-3.099999904632568359e+00,-2.529999923706054688e+01,-2.489999961853027344e+01,-2.489999961853027344e+01,-5.699999809265136719e+00,-2.270000076293945312e+01,-2.489999961853027344e+01,-5.900000095367431641e+00,6.699999809265136719e+00,-2.450000000000000000e+01,-2.670000076293945312e+01,-2.150000000000000000e+01,-6.900000095367431641e+00,-2.470000076293945312e+01,1.230000019073486328e+01,-2.289999961853027344e+01,-1.810000038146972656e+01,-1.389999961853027344e+01,-2.510000038146972656e+01,-2.589999961853027344e+01,-1.729999923706054688e+01,2.500000000000000000e+00,-2.589999961853027344e+01,6.900000095367431641e+00,-1.069999980926513672e+01,-2.589999961853027344e+01,-1.130000019073486328e+01,-4.870000076293945312e+01,-3.700000047683715820e+00,-3.550000000000000000e+01,-7.699999809265136719e+00,-5.209999847412109375e+01,-2.650000000000000000e+01,-6.900000095367431641e+00,-1.489999961853027344e+01,6.699999809265136719e+00,-5.870000076293945312e+01,3.900000095367431641e+00,-1.910000038146972656e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.200000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.100000000000000000e+01,2.300000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,2.700000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+01,3.100000000000000000e+01,3.200000000000000000e+01,3.400000000000000000e+01,3.700000000000000000e+01,4.600000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,5.300000000000000000e+01,5.400000000000000000e+01,5.500000000000000000e+01,5.700000000000000000e+01,6.100000000000000000e+01,6.200000000000000000e+01,6.700000000000000000e+01,7.000000000000000000e+01,7.200000000000000000e+01,7.300000000000000000e+01,7.700000000000000000e+01,8.100000000000000000e+01,8.200000000000000000e+01,8.300000000000000000e+01,8.400000000000000000e+01,8.500000000000000000e+01,8.600000000000000000e+01,9.000000000000000000e+01,9.200000000000000000e+01,9.300000000000000000e+01,9.500000000000000000e+01,9.600000000000000000e+01,9.700000000000000000e+01,9.800000000000000000e+01,9.900000000000000000e+01,1.000000000000000000e+02,1.020000000000000000e+02,1.030000000000000000e+02,1.040000000000000000e+02,1.070000000000000000e+02,1.100000000000000000e+02,1.150000000000000000e+02,1.170000000000000000e+02,1.190000000000000000e+02,1.210000000000000000e+02
-1.500000000000000000e+00,-3.500000000000000000e+00,2.000000000000000000e+00,-5.000000000000000000e-01,-2.000000000000000000e+00,-2.500000000000000000e+00,3.000000000000000000e+00,-3.500000000000000000e+00,-1.500000000000000000e+00,-2.500000000000000000e+00,-3.500000000000000000e+00,-3.000000000000000000e+00,-1.500000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.500000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,-2.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,8.000000000000000000e+00,1.500000000000000000e+00,2.000000000000000000e+00,3.500000000000000000e+00,5.000000000000000000e-01,1.250000000000000000e+01,3.450000000000000000e+01,1.550000000000000000e+01,1.850000000000000000e+01,2.600000000000000000e+01,2.700000000000000000e+01,2.750000000000000000e+01,5.000000000000000000e+00,1.350000000000000000e+01,2.800000000000000000e+01,3.000000000000000000e+00,1.500000000000000000e+00,1.200000000000000000e+01,1.450000000000000000e+01,1.400000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,4.000000000000000000e+00,1.450000000000000000e+01,2.100000000000000000e+01,2.900000000000000000e+01,8.500000000000000000e+00,5.000000000000000000e-01,6.500000000000000000e+00,1.500000000000000000e+01,5.500000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,1.250000000000000000e+01,2.500000000000000000e+01,1.200000000000000000e+01,4.000000000000000000e+00,1.150000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+00,6.000000000000000000e+00,2.800000000000000000e+01,1.450000000000000000e+01,7.500000000000000000e+00,4.000000000000000000e+00
-1.275000000000000000e+01,-1.125000000000000000e+01,-1.225000000000000000e+01,-1.225000000000000000e+01,-1.275000000000000000e+01,-1.250000000000000000e+01,-2.375000000000000000e+01,-2.375000000000000000e+01,-1.275000000000000000e+01,-1.275000000000000000e+01,-1.275000000000000000e+01,-1.950000000000000000e+01,-1.250000000000000000e+01,-1.250000000000000000e+01,-1.275000000000000000e+01,-2.025000000000000000e+01,-1.250000000000000000e+01,-1.250000000000000000e+01,-1.250000000000000000e+01,-1.275000000000000000e+01,-1.275000000000000000e+01,-1.275000000000000000e+01,-2.675000000000000000e+01,-1.275000000000000000e+01,-2.700000000000000000e+01,-1.275000000000000000e+01,-1.275000000000000000e+01,-1.275000000000000000e+01,-1.225000000000000000e+01,5.000000000000000000e-01,-1.175000000000000000e+01,-1.175000000000000000e+01,-1.175000000000000000e+01,-1.225000000000000000e+01,-1.200000000000000000e+01,-1.200000000000000000e+01,-1.225000000000000000e+01,-1.275000000000000000e+01,-1.200000000000000000e+01,-1.200000000000000000e+01,-1.200000000000000000e+01,-1.225000000000000000e+01,-1.225000000000000000e+01,-1.275000000000000000e+01,-1.200000000000000000e+01,-1.225000000000000000e+01,-2.425000000000000000e+01,-1.200000000000000000e+01,-1.175000000000000000e+01,-1.225000000000000000e+01,-1.275000000000000000e+01,-1.200000000000000000e+01,-1.275000000000000000e+01,-1.225000000000000000e+01,-1.200000000000000000e+01,-1.225000000000000000e+01,-1.075000000000000000e+01,0.000000000000000000e+00,-1.175000000000000000e+01,-1.250000000000000000e+01,-1.075000000000000000e+01,-1.200000000000000000e+01,-1.250000000000000000e+01,-1.225000000000000000e+01,-1.275000000000000000e+01,-1.075000000000000000e+01,-1.275000000000000000e+01,-1.225000000000000000e+01
2.500000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.250000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.250000000000000000e+00,1.250000000000000000e+00,1.250000000000000000e+00,1.250000000000000000e+00,1.250000000000000000e+00,1.500000000000000000e+00,1.250000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,1.750000000000000000e+00,1.750000000000000000e+00,1.500000000000000000e+00,1.750000000000000000e+00,1.250000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,1.750000000000000000e+00,1.250000000000000000e+00,1.750000000000000000e+00,1.750000000000000000e+00,1.750000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
-1.970906928181648254e-02,5.562283992767333984e-01,1.525977160781621933e-02,2.014768682420253754e-02,-2.491779923439025879e-01,-1.011162847280502319e-01,-5.839931011199951172e+00,-6.115002155303955078e+00,-1.422628760337829590e-01,-2.410564422607421875e-01,-2.450887262821197510e-01,-3.065684318542480469e+00,-1.558220684528350830e-01,-1.668484359979629517e-01,-1.827112734317779541e-01,-4.305175304412841797e+00,-2.409263253211975098e-01,-2.397292554378509521e-01,-2.247157841920852661e-01,-2.264447063207626343e-01,-1.321480274200439453e-01,-1.502261012792587280e-01,-1.246349143981933594e+01,-1.657735109329223633e-01,-1.237681770324707031e+01,-2.571422159671783447e-01,-1.202992349863052368e-01,-2.583664953708648682e-01,-2.581178247928619385e-01,1.287485313415527344e+01,4.195228219032287598e-02,6.830783933401107788e-02,8.463394641876220703e-02,4.221436753869056702e-02,-3.807334229350090027e-02,-7.224141806364059448e-02,4.263472184538841248e-02,-1.662607491016387939e-01,-1.422713100910186768e-01,-1.683257520198822021e-01,-4.515076428651809692e-02,5.407334305346012115e-03,-3.034865260124206543e-01,-1.272351946681737900e-02,-1.345075666904449463e-01,-2.393198907375335693e-01,-1.113325595855712891e+01,-1.699474751949310303e-01,2.518396265804767609e-02,-2.077873945236206055e-01,-2.654607594013214111e-01,-1.422827541828155518e-01,-1.448538005352020264e-01,-8.760786056518554688e-02,-1.286992132663726807e-01,-9.387894719839096069e-02,2.844819128513336182e-01,1.240213108062744141e+01,-8.591247349977493286e-02,-2.426387816667556763e-01,2.450793534517288208e-01,-1.822456866502761841e-01,-2.210508137941360474e-01,-1.465400010347366333e-01,-1.545094251632690430e-01,8.046619594097137451e-02,-2.298805564641952515e-01,-2.542306482791900635e-01
-3.613329678773880005e-02,5.309453606605529785e-01,-1.727944612503051758e-02,-2.150901779532432556e-02,-8.381441235542297363e-02,9.523742645978927612e-02,5.596600532531738281e+00,5.581151962280273438e+00,-5.811958760023117065e-02,-4.519807919859886169e-02,-4.376584291458129883e-02,3.443340778350830078e+00,3.932652249932289124e-02,4.893151670694351196e-02,-5.774364992976188660e-02,3.829602956771850586e+00,7.421392202377319336e-02,7.319168001413345337e-02,6.120307371020317078e-02,-3.222482278943061829e-02,-3.739072382450103760e-02,-3.836709260940551758e-02,4.750071525573730469e+00,-3.846378996968269348e-02,5.149795055389404297e+00,-2.491065301001071930e-02,-2.661165222525596619e-02,-1.788691245019435883e-02,1.566651165485382080e-01,-9.029873013496398926e-01,-2.948313206434249878e-02,-4.523578286170959473e-02,-5.403551831841468811e-02,-5.119614768773317337e-03,2.077559940516948700e-02,4.344954714179039001e-02,-5.154607817530632019e-03,-2.227894030511379242e-02,7.745882868766784668e-02,9.770212322473526001e-02,1.933747902512550354e-02,-6.833445513620972633e-04,1.499223411083221436e-01,-2.835132181644439697e-03,5.746684968471527100e-02,7.707633823156356812e-02,2.705459117889404297e+00,7.841327041387557983e-02,-1.185935642570257187e-02,6.113472580909729004e-02,-1.050082128494977951e-02,6.183093041181564331e-02,-1.547200046479701996e-02,1.451089885085821152e-02,5.428843200206756592e-02,1.592840999364852905e-02,-2.815908491611480713e-01,-6.481339335441589355e-01,4.951125010848045349e-02,2.609383501112461090e-02,-2.543552517890930176e-01,7.165445387363433838e-02,2.072351425886154175e-02,2.991021797060966492e-02,-1.354990899562835693e-02,-8.779490739107131958e-02,-1.101393345743417740e-02,6.069756671786308289e-02
