4.599999904632568359e+00,6.599999904632568359e+00,8.800000190734863281e+00,1.119999980926513672e+01,1.939999961853027344e+01,2.539999961853027344e+01,2.620000076293945312e+01,2.620000076293945312e+01,2.839999961853027344e+01,2.279999923706054688e+01,3.220000076293945312e+01,3.479999923706054688e+01,3.279999923706054688e+01,3.900000000000000000e+01,3.859999847412109375e+01,4.100000000000000000e+01,4.140000152587890625e+01,4.359999847412109375e+01,3.160000038146972656e+01,4.000000000000000000e+01,4.559999847412109375e+01,4.920000076293945312e+01,4.420000076293945312e+01,7.359999847412109375e+01,7.859999847412109375e+01,8.100000000000000000e+01,8.319999694824218750e+01,8.619999694824218750e+01,8.719999694824218750e+01,9.200000000000000000e+01
3.299999952316284180e+00,6.699999809265136719e+00,8.300000190734863281e+00,6.699999809265136719e+00,9.100000381469726562e+00,-5.099999904632568359e+00,-5.900000095367431641e+00,9.100000381469726562e+00,-5.900000095367431641e+00,-2.050000000000000000e+01,-8.300000190734863281e+00,-8.100000381469726562e+00,-1.910000038146972656e+01,-9.100000381469726562e+00,-1.589999961853027344e+01,-9.100000381469726562e+00,-1.569999980926513672e+01,-1.110000038146972656e+01,-3.350000000000000000e+01,-2.670000076293945312e+01,-2.229999923706054688e+01,3.029999923706054688e+01,4.070000076293945312e+01,-3.550000000000000000e+01,-2.729999923706054688e+01,-2.789999961853027344e+01,-3.010000038146972656e+01,-3.050000000000000000e+01,-3.490000152587890625e+01,-3.990000152587890625e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.700000000000000000e+01,3.200000000000000000e+01,3.400000000000000000e+01,3.900000000000000000e+01,4.000000000000000000e+01,4.200000000000000000e+01,4.300000000000000000e+01,4.400000000000000000e+01,4.500000000000000000e+01,4.600000000000000000e+01
5.000000000000000000e+00,8.500000000000000000e+00,1.400000000000000000e+01,-3.000000000000000000e+00,7.000000000000000000e+00,1.900000000000000000e+01,9.500000000000000000e+00,1.600000000000000000e+01,1.650000000000000000e+01,1.950000000000000000e+01,1.650000000000000000e+01,2.400000000000000000e+01,1.600000000000000000e+01,2.250000000000000000e+01,2.150000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,2.250000000000000000e+01,1.200000000000000000e+01,4.500000000000000000e+00,7.500000000000000000e+00,2.600000000000000000e+01,2.050000000000000000e+01,9.000000000000000000e+00,9.500000000000000000e+00,2.200000000000000000e+01,8.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01
-2.500000000000000000e-01,-2.500000000000000000e-01,-2.500000000000000000e-01,-1.000000000000000000e+00,-2.500000000000000000e-01,-2.500000000000000000e-01,0.000000000000000000e+00,-2.500000000000000000e-01,-2.500000000000000000e-01,0.000000000000000000e+00,-2.500000000000000000e-01,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.500000000000000000e-01,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01
-7.459033280611038208e-02,-5.678042024374008179e-02,-6.071928143501281738e-02,-6.348600387573242188e-01,-9.101969003677368164e-02,-1.017344295978546143e-01,1.373869031667709351e-01,-9.824734926223754883e-02,-1.014052778482437134e-01,8.272202312946319580e-02,-9.882644563913345337e-02,-1.001608446240425110e-01,1.098743081092834473e-01,1.369605064392089844e-01,1.246554255485534668e-01,3.758151531219482422e-01,1.272516697645187378e-01,1.357819288969039917e-01,7.102546095848083496e-02,1.022406145930290222e-01,1.181500926613807678e-01,-8.133864402770996094e-02,-6.199508160352706909e-02,2.090616710484027863e-02,5.217741057276725769e-02,5.289489403367042542e-02,4.860948771238327026e-02,5.056679248809814453e-02,3.935425728559494019e-02,3.160690888762474060e-02
-5.351046100258827209e-02,-5.764073133468627930e-02,-5.726931616663932800e-02,-3.797823190689086914e-01,-4.269480705261230469e-02,2.042699046432971954e-02,-3.093826957046985626e-02,-3.412407636642456055e-02,2.106659114360809326e-02,-7.437726110219955444e-02,2.547389827668666840e-02,2.331330254673957825e-02,-6.398168951272964478e-02,-3.195745497941970825e-02,-5.134769901633262634e-02,-8.341263234615325928e-02,-4.825727269053459167e-02,-3.456833586096763611e-02,-7.529597729444503784e-02,-6.824561208486557007e-02,-5.777953937649726868e-02,-5.009270086884498596e-02,-5.708596855401992798e-02,-1.008381787687540054e-02,-1.812268793582916260e-02,-1.821935363113880157e-02,-1.758588664233684540e-02,-1.789196394383907318e-02,-1.575073041021823883e-02,-1.370778027921915054e-02
