1.519999980926513672e+01,9.399999618530273438e+00,1.580000019073486328e+01,1.219999980926513672e+01,1.979999923706054688e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.679999923706054688e+01,1.960000038146972656e+01,3.120000076293945312e+01,3.400000000000000000e+01,2.620000076293945312e+01,3.320000076293945312e+01,4.679999923706054688e+01,5.000000000000000000e+01,4.359999847412109375e+01,5.459999847412109375e+01,5.620000076293945312e+01,5.759999847412109375e+01,5.900000000000000000e+01,3.759999847412109375e+01,6.120000076293945312e+01,6.300000000000000000e+01,6.559999847412109375e+01,6.880000305175781250e+01,7.540000152587890625e+01,4.700000000000000000e+01,7.700000000000000000e+01,9.059999847412109375e+01,8.359999847412109375e+01,9.659999847412109375e+01,1.078000030517578125e+02,9.859999847412109375e+01,1.560000038146972656e+01,5.120000076293945312e+01,5.800000000000000000e+01,7.080000305175781250e+01
6.999999880790710449e-01,-1.269999980926513672e+01,1.000000014901161194e-01,-1.110000038146972656e+01,-7.099999904632568359e+00,-6.500000000000000000e+00,1.130000019073486328e+01,-7.699999809265136719e+00,2.229999923706054688e+01,-1.000000014901161194e-01,6.099999904632568359e+00,-2.510000038146972656e+01,2.770000076293945312e+01,7.300000190734863281e+00,-7.300000190734863281e+00,-2.670000076293945312e+01,-3.700000047683715820e+00,4.500000000000000000e+00,3.700000047683715820e+00,-2.700000047683715820e+00,4.650000000000000000e+01,5.500000000000000000e+00,4.900000095367431641e+00,-6.500000000000000000e+00,2.770000076293945312e+01,-1.950000000000000000e+01,-6.490000152587890625e+01,3.829999923706054688e+01,-1.030000019073486328e+01,-4.650000000000000000e+01,5.029999923706054688e+01,3.309999847412109375e+01,7.330000305175781250e+01,5.000000000000000000e-01,-2.299999952316284180e+00,-8.699999809265136719e+00,-5.300000190734863281e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,1.300000000000000000e+01,1.600000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.200000000000000000e+01,2.600000000000000000e+01,2.700000000000000000e+01,3.400000000000000000e+01,3.900000000000000000e+01,4.300000000000000000e+01,4.400000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,5.100000000000000000e+01,5.200000000000000000e+01,5.400000000000000000e+01,5.600000000000000000e+01,6.200000000000000000e+01,6.600000000000000000e+01,6.800000000000000000e+01,7.100000000000000000e+01,7.500000000000000000e+01,7.800000000000000000e+01,8.000000000000000000e+01,8.300000000000000000e+01,8.400000000000000000e+01,8.500000000000000000e+01,1.000000000000000000e+02,1.010000000000000000e+02,1.030000000000000000e+02
-1.000000000000000000e+00,1.800000000000000000e+01,-2.000000000000000000e+00,5.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,1.350000000000000000e+01,1.250000000000000000e+01,2.950000000000000000e+01,9.500000000000000000e+00,1.350000000000000000e+01,4.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+01,7.000000000000000000e+00,1.150000000000000000e+01,5.000000000000000000e+00,1.750000000000000000e+01,1.650000000000000000e+01,2.000000000000000000e+01,4.500000000000000000e+01,1.350000000000000000e+01,8.000000000000000000e+00,5.500000000000000000e+00,2.500000000000000000e+00,1.000000000000000000e+00,2.050000000000000000e+01,1.650000000000000000e+01,3.500000000000000000e+00,5.500000000000000000e+00,1.900000000000000000e+01,9.000000000000000000e+00,1.350000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,2.950000000000000000e+01,5.000000000000000000e-01
-5.000000000000000000e+00,-7.500000000000000000e-01,-4.750000000000000000e+00,-5.000000000000000000e-01,-7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.050000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.989405155181884766e+00,-2.655759453773498535e-01,-4.749807357788085938e+00,-2.736819088459014893e-01,-6.646316647529602051e-01,-6.737144576618447900e-05,1.011986605590209365e-04,-6.833736551925539970e-05,1.296439440920948982e-04,7.442653071620952687e-08,4.618692400981672108e-05,3.909447789192199707e-01,1.287529448745772243e-04,4.057954356539994478e-05,-3.636987094068899751e-05,-1.154231867985799909e-04,-1.667670221650041640e-05,2.164168472518213093e-05,1.758047801558859646e-05,-1.099520250136265531e-05,1.277982082683593035e-04,2.413935726508498192e-05,2.105529165419284254e-05,-2.467455487931147218e-05,-9.035277366638183594e+00,4.685918986797332764e-01,-1.235089875990524888e-04,1.046633842634037137e-04,-2.835611667251214385e-05,-1.100285080610774457e-04,1.074880710802972317e-04,7.396884029731154442e-05,1.253848749911412597e-04,-4.745116233825683594e+00,-1.077731576515361667e-05,-3.734741403604857624e-05,-1.849846375989727676e-05
-2.297752350568771362e-01,3.588100671768188477e-01,-3.006207570433616638e-02,2.490056604146957397e-01,2.383275330066680908e-01,1.903975680761504918e-05,4.764769983012229204e-05,1.963424438145011663e-05,1.475030439905822277e-04,-2.385465713850010161e-10,8.286477168439887464e-06,-3.745310604572296143e-01,1.074233878171071410e-04,6.329715688480064273e-06,5.310001142788678408e-06,7.068346894811838865e-05,1.130106284108478576e-06,1.732875034576863982e-06,1.129301608671084978e-06,5.031702698943263385e-07,1.580483221914619207e-04,2.169386789319105446e-06,1.637633886275580153e-06,2.444887286401353776e-06,-3.637749671936035156e+00,-1.211875528097152710e-01,1.705475151538848877e-04,5.205984052736312151e-05,3.223708745281328447e-06,6.120007310528308153e-05,5.596945629804395139e-05,2.271213998028542846e-05,9.321208926849067211e-05,-1.520870476961135864e-01,4.841372174269054085e-07,5.602112196356756613e-06,1.384772076562512666e-06
