2.799999952316284180e+00,3.200000047683715820e+00,4.199999809265136719e+00,5.199999809265136719e+00,5.800000190734863281e+00,5.000000000000000000e+00,6.199999809265136719e+00,6.000000000000000000e+00,1.139999961853027344e+01,1.019999980926513672e+01,1.319999980926513672e+01,1.300000000000000000e+01,1.200000000000000000e+01,1.460000038146972656e+01,1.260000038146972656e+01,1.439999961853027344e+01,1.620000076293945312e+01,1.820000076293945312e+01,1.260000038146972656e+01,1.920000076293945312e+01,1.779999923706054688e+01,2.300000000000000000e+01,2.179999923706054688e+01,2.400000000000000000e+01,2.239999961853027344e+01,1.760000038146972656e+01,2.639999961853027344e+01,2.339999961853027344e+01,2.700000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,2.600000000000000000e+01,2.620000076293945312e+01,2.939999961853027344e+01,2.839999961853027344e+01,3.060000038146972656e+01,2.160000038146972656e+01,2.520000076293945312e+01,3.800000000000000000e+01,3.520000076293945312e+01,3.879999923706054688e+01,3.879999923706054688e+01,3.759999847412109375e+01,3.959999847412109375e+01,3.759999847412109375e+01,4.100000000000000000e+01,4.040000152587890625e+01,4.000000000000000000e+01,4.240000152587890625e+01,4.079999923706054688e+01,4.259999847412109375e+01,4.200000000000000000e+01,4.100000000000000000e+01,4.459999847412109375e+01,4.040000152587890625e+01,4.240000152587890625e+01,4.579999923706054688e+01,4.400000000000000000e+01,4.400000000000000000e+01,4.659999847412109375e+01,4.720000076293945312e+01,4.079999923706054688e+01,4.620000076293945312e+01,4.820000076293945312e+01,3.100000000000000000e+01,5.179999923706054688e+01,5.079999923706054688e+01,5.479999923706054688e+01,3.700000000000000000e+01,5.400000000000000000e+01,5.679999923706054688e+01,5.559999847412109375e+01,5.059999847412109375e+01,5.859999847412109375e+01
-4.900000095367431641e+00,-4.900000095367431641e+00,-4.900000095367431641e+00,-4.900000095367431641e+00,-4.300000190734863281e+00,8.699999809265136719e+00,-9.500000000000000000e+00,-1.069999980926513672e+01,-8.899999618530273438e+00,1.150000000000000000e+01,8.100000381469726562e+00,-9.100000381469726562e+00,-1.089999961853027344e+01,-7.500000000000000000e+00,1.130000019073486328e+01,1.130000019073486328e+01,9.500000000000000000e+00,-7.699999809265136719e+00,1.629999923706054688e+01,8.699999809265136719e+00,1.510000038146972656e+01,-6.500000000000000000e+00,-1.150000000000000000e+01,-7.699999809265136719e+00,1.350000000000000000e+01,1.989999961853027344e+01,6.500000000000000000e+00,1.469999980926513672e+01,-8.100000381469726562e+00,1.389999961853027344e+01,1.010000038146972656e+01,1.589999961853027344e+01,1.569999980926513672e+01,-9.100000381469726562e+00,1.230000019073486328e+01,5.900000095367431641e+00,2.770000076293945312e+01,2.750000000000000000e+01,6.300000190734863281e+00,-1.629999923706054688e+01,-5.699999809265136719e+00,-6.699999809265136719e+00,-1.169999980926513672e+01,-6.300000190734863281e+00,-1.489999961853027344e+01,4.699999809265136719e+00,9.100000381469726562e+00,-1.150000000000000000e+01,-6.999999880790710449e-01,1.250000000000000000e+01,-8.500000000000000000e+00,-1.230000019073486328e+01,1.670000076293945312e+01,-2.500000000000000000e+00,2.129999923706054688e+01,1.810000038146972656e+01,7.500000000000000000e+00,-1.569999980926513672e+01,-1.589999961853027344e+01,6.999999880790710449e-01,6.300000190734863281e+00,2.670000076293945312e+01,-1.610000038146972656e+01,1.410000038146972656e+01,4.170000076293945312e+01,6.300000190734863281e+00,-1.689999961853027344e+01,1.899999976158142090e+00,4.050000000000000000e+01,-1.729999923706054688e+01,5.300000190734863281e+00,-1.810000038146972656e+01,-2.989999961853027344e+01,-1.670000076293945312e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.100000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+01,3.200000000000000000e+01,3.500000000000000000e+01,3.600000000000000000e+01,3.700000000000000000e+01,3.800000000000000000e+01,4.000000000000000000e+01,4.200000000000000000e+01,4.300000000000000000e+01,4.500000000000000000e+01,4.600000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,5.200000000000000000e+01,5.300000000000000000e+01,5.400000000000000000e+01,5.500000000000000000e+01,5.700000000000000000e+01,6.200000000000000000e+01,6.600000000000000000e+01,6.800000000000000000e+01,6.900000000000000000e+01,7.000000000000000000e+01,7.200000000000000000e+01,7.300000000000000000e+01,7.500000000000000000e+01,7.600000000000000000e+01,7.700000000000000000e+01,7.800000000000000000e+01,7.900000000000000000e+01,8.000000000000000000e+01,8.100000000000000000e+01,8.400000000000000000e+01,8.600000000000000000e+01,8.700000000000000000e+01,9.100000000000000000e+01,9.200000000000000000e+01,9.400000000000000000e+01,9.500000000000000000e+01,9.600000000000000000e+01,9.700000000000000000e+01,9.800000000000000000e+01,1.000000000000000000e+02,1.030000000000000000e+02,1.040000000000000000e+02,1.050000000000000000e+02,1.060000000000000000e+02,1.080000000000000000e+02,1.120000000000000000e+02,1.140000000000000000e+02,1.150000000000000000e+02,1.170000000000000000e+02,1.180000000000000000e+02,1.200000000000000000e+02,1.210000000000000000e+02,1.240000000000000000e+02
1.650000000000000000e+01,2.100000000000000000e+01,2.100000000000000000e+01,9.500000000000000000e+00,8.000000000000000000e+00,2.500000000000000000e+01,-3.000000000000000000e+00,5.000000000000000000e-01,2.500000000000000000e+00,-4.500000000000000000e+00,-2.500000000000000000e+00,5.500000000000000000e+00,-4.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,-1.500000000000000000e+00,1.250000000000000000e+01,3.500000000000000000e+00,-5.000000000000000000e-01,2.150000000000000000e+01,1.450000000000000000e+01,2.900000000000000000e+01,1.350000000000000000e+01,5.000000000000000000e-01,9.500000000000000000e+00,1.600000000000000000e+01,6.000000000000000000e+00,2.600000000000000000e+01,5.000000000000000000e-01,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,1.450000000000000000e+01,9.500000000000000000e+00,2.500000000000000000e+00,1.000000000000000000e+01,5.500000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,1.800000000000000000e+01,2.100000000000000000e+01,2.150000000000000000e+01,9.000000000000000000e+00,1.200000000000000000e+01,3.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,2.500000000000000000e+00,1.050000000000000000e+01,4.500000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.350000000000000000e+01,1.200000000000000000e+01,1.400000000000000000e+01,7.500000000000000000e+00,5.000000000000000000e-01,2.600000000000000000e+01,8.000000000000000000e+00,1.550000000000000000e+01,9.500000000000000000e+00,2.100000000000000000e+01,1.350000000000000000e+01,5.500000000000000000e+00,1.250000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+01
-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.750000000000000000e+00,-8.250000000000000000e+00,-8.250000000000000000e+00,-8.500000000000000000e+00,-9.000000000000000000e+00,-8.750000000000000000e+00,-8.500000000000000000e+00,-8.250000000000000000e+00,-1.025000000000000000e+01,-8.750000000000000000e+00,-8.750000000000000000e+00,-9.750000000000000000e+00,-8.500000000000000000e+00,-9.000000000000000000e+00,-8.750000000000000000e+00,-9.000000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.750000000000000000e+00,-9.000000000000000000e+00,-8.750000000000000000e+00,-9.000000000000000000e+00,-8.500000000000000000e+00,-8.750000000000000000e+00,-8.750000000000000000e+00,-8.750000000000000000e+00,-9.000000000000000000e+00,-8.500000000000000000e+00,-8.750000000000000000e+00,-8.750000000000000000e+00,-9.250000000000000000e+00,-9.000000000000000000e+00,-8.750000000000000000e+00,-8.250000000000000000e+00,-3.500000000000000000e+00,-3.250000000000000000e+00,-8.500000000000000000e+00,-3.500000000000000000e+00,-8.250000000000000000e+00,-8.750000000000000000e+00,-8.750000000000000000e+00,-8.500000000000000000e+00,-1.575000000000000000e+01,-8.750000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-9.000000000000000000e+00,-1.575000000000000000e+01,-9.000000000000000000e+00,-9.000000000000000000e+00,-8.750000000000000000e+00,-8.000000000000000000e+00,-8.250000000000000000e+00,-8.750000000000000000e+00,-8.000000000000000000e+00,-9.250000000000000000e+00,-8.250000000000000000e+00,-9.000000000000000000e+00,-9.500000000000000000e+00,-8.750000000000000000e+00,-8.250000000000000000e+00,-8.750000000000000000e+00,-9.500000000000000000e+00,-8.250000000000000000e+00,-8.750000000000000000e+00,-8.250000000000000000e+00,-8.000000000000000000e+00,-8.250000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.500000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,7.500000000000000000e-01,5.000000000000000000e-01,7.500000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,1.250000000000000000e+00,1.000000000000000000e+00,1.250000000000000000e+00,7.500000000000000000e-01,1.250000000000000000e+00,1.250000000000000000e+00,1.250000000000000000e+00,1.000000000000000000e+00,1.250000000000000000e+00
-7.791752368211746216e-02,-8.302402496337890625e-02,-9.018882364034652710e-02,-9.168825298547744751e-02,-8.867871761322021484e-02,1.321955770254135132e-02,-8.325010538101196289e-03,-1.733341626822948456e-02,-8.971946686506271362e-02,-1.345304697751998901e-01,-1.066330820322036743e-01,-8.729682862758636475e-02,4.544005542993545532e-02,-1.359744668006896973e+00,-5.348028615117073059e-02,4.937383532524108887e-02,-9.660211205482482910e-01,-1.583245694637298584e-01,-1.032432466745376587e-01,-5.144589394330978394e-02,-8.317527920007705688e-02,-1.172363385558128357e-01,-1.809635609388351440e-01,-1.296042799949645996e-01,1.421633525751531124e-03,-9.784973226487636566e-03,-1.418818384408950806e-01,-1.700409799814224243e-01,-1.917769759893417358e-01,-2.112717553973197937e-02,-1.003823429346084595e-02,4.167737904936075211e-03,-1.836038231849670410e-01,-1.966497302055358887e-01,3.174744918942451477e-02,-1.206301823258399963e-01,-7.843165844678878784e-02,-1.786806434392929077e-02,-1.395869255065917969e-01,-5.725246667861938477e-02,4.899145603179931641e+00,5.104534149169921875e+00,-1.974830627441406250e-01,4.882192134857177734e+00,-2.097748406231403351e-02,-1.474881172180175781e-01,-4.456178843975067139e-02,-2.516417503356933594e-01,-7.252587795257568359e+00,2.598810009658336639e-02,-1.835349947214126587e-01,-2.554979622364044189e-01,-1.097323298454284668e-01,-7.228987216949462891e+00,-1.307582296431064606e-02,-9.286241233348846436e-02,-1.011503189802169800e-01,1.448210030794143677e-01,-8.045075833797454834e-02,-2.417721897363662720e-01,6.072306036949157715e-01,-1.041381657123565674e-01,-7.045429944992065430e-02,-2.159332931041717529e-01,-3.356353566050529480e-02,-1.108995229005813599e-01,-5.793583765625953674e-02,-2.146734297275543213e-01,-1.201363056898117065e-01,-1.206420883536338806e-01,-1.446199119091033936e-01,-1.257811337709426880e-01,-3.993580490350723267e-02,-8.449102938175201416e-02
1.363556832075119019e-01,1.271305382251739502e-01,1.052203029394149780e-01,8.639855682849884033e-02,6.574457138776779175e-02,2.300202846527099609e-02,1.275606453418731689e-02,3.091125562787055969e-02,7.004413753747940063e-02,-1.516765058040618896e-01,-6.543393433094024658e-02,6.110778078436851501e-02,-4.127471521496772766e-02,6.984989643096923828e-01,-4.796247184276580811e-02,3.874474763870239258e-02,-5.664938688278198242e-01,6.698346883058547974e-02,-1.335607022047042847e-01,-2.331141754984855652e-02,-7.055880874395370483e-02,3.313200548291206360e-02,9.546244144439697266e-02,4.158137366175651550e-02,8.567880722694098949e-04,-1.106369029730558395e-02,-3.493302688002586365e-02,-1.068206131458282471e-01,5.753310024738311768e-02,-1.129491347819566727e-02,-3.620934439823031425e-03,2.548732096329331398e-03,-1.100221276283264160e-01,6.086777523159980774e-02,1.374977733939886093e-02,-2.325876057147979736e-02,-1.005813330411911011e-01,-1.949888095259666443e-02,-2.314204350113868713e-02,2.651179395616054535e-02,-7.197197675704956055e-01,-8.814530372619628906e-01,6.145085021853446960e-02,-7.767124772071838379e-01,8.312885649502277374e-03,-1.690717414021492004e-02,-1.003743242472410202e-02,7.234700769186019897e-02,1.197361126542091370e-01,7.962040603160858154e-03,3.662083297967910767e-02,7.482440024614334106e-02,-4.469585418701171875e-02,4.052122831344604492e-01,-6.893936078995466232e-03,-3.964173421263694763e-02,-1.656391657888889313e-02,-5.167476087808609009e-02,2.907197736203670502e-02,-3.631771076470613480e-03,8.104983717203140259e-02,-6.814923882484436035e-02,2.455225586891174316e-02,-6.316720694303512573e-02,-4.514836892485618591e-02,-1.348778046667575836e-02,1.927392929792404175e-02,-7.443056907504796982e-03,-1.315005570650100708e-01,3.865014761686325073e-02,-1.349446363747119904e-02,4.094673693180084229e-02,2.359843254089355469e-02,2.407850325107574463e-02
