3.599999904632568359e+00,7.599999904632568359e+00,5.199999809265136719e+00,6.000000000000000000e+00,7.199999809265136719e+00,1.000000000000000000e+01,8.800000190734863281e+00,1.000000000000000000e+01,1.119999980926513672e+01,1.039999961853027344e+01,1.260000038146972656e+01,1.380000019073486328e+01,1.660000038146972656e+01,1.800000000000000000e+01,1.860000038146972656e+01,1.639999961853027344e+01,1.960000038146972656e+01,1.300000000000000000e+01,2.360000038146972656e+01,2.100000000000000000e+01,2.479999923706054688e+01,2.360000038146972656e+01,2.560000038146972656e+01,3.079999923706054688e+01,3.200000000000000000e+01,3.340000152587890625e+01,2.679999923706054688e+01,3.520000076293945312e+01,3.659999847412109375e+01,3.800000000000000000e+01,3.659999847412109375e+01,3.359999847412109375e+01,2.500000000000000000e+01,3.359999847412109375e+01,4.440000152587890625e+01,4.559999847412109375e+01,3.520000076293945312e+01,4.779999923706054688e+01,3.900000000000000000e+01,4.979999923706054688e+01,5.300000000000000000e+01,5.640000152587890625e+01,5.879999923706054688e+01,6.020000076293945312e+01,5.140000152587890625e+01,6.459999847412109375e+01,5.659999847412109375e+01,6.540000152587890625e+01,6.919999694824218750e+01,7.040000152587890625e+01,7.419999694824218750e+01,7.459999847412109375e+01,7.480000305175781250e+01,8.119999694824218750e+01,8.259999847412109375e+01,8.400000000000000000e+01,8.300000000000000000e+01,8.559999847412109375e+01,9.080000305175781250e+01,9.219999694824218750e+01
-3.099999904632568359e+00,4.099999904632568359e+00,8.899999618530273438e+00,8.300000190734863281e+00,7.699999809265136719e+00,-4.699999809265136719e+00,6.900000095367431641e+00,6.300000190734863281e+00,-4.099999904632568359e+00,-5.900000095367431641e+00,-6.099999904632568359e+00,-1.310000038146972656e+01,9.100000381469726562e+00,-7.500000000000000000e+00,8.100000381469726562e+00,-1.289999961853027344e+01,7.699999809265136719e+00,-1.970000076293945312e+01,5.500000000000000000e+00,-1.310000038146972656e+01,-7.300000190734863281e+00,-1.650000000000000000e+01,-1.610000038146972656e+01,5.099999904632568359e+00,-9.699999809265136719e+00,2.900000095367431641e+00,-2.170000076293945312e+01,5.300000190734863281e+00,4.900000095367431641e+00,4.900000095367431641e+00,1.230000019073486328e+01,-2.370000076293945312e+01,-3.290000152587890625e+01,-3.029999923706054688e+01,1.469999980926513672e+01,-1.169999980926513672e+01,-3.250000000000000000e+01,-1.289999961853027344e+01,-3.350000000000000000e+01,-1.310000038146972656e+01,-1.110000038146972656e+01,3.900000095367431641e+00,7.099999904632568359e+00,3.299999952316284180e+00,-3.170000076293945312e+01,2.500000000000000000e+00,-3.309999847412109375e+01,-1.389999961853027344e+01,-1.000000014901161194e-01,6.999999880790710449e-01,-1.500000000000000000e+00,1.899999976158142090e+00,-1.330000019073486328e+01,1.299999952316284180e+00,-1.100000023841857910e+00,-1.350000000000000000e+01,-2.389999961853027344e+01,-2.410000038146972656e+01,-1.430000019073486328e+01,-1.450000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,3.500000000000000000e+01,3.600000000000000000e+01,3.700000000000000000e+01,3.800000000000000000e+01,3.900000000000000000e+01,4.000000000000000000e+01,4.200000000000000000e+01,4.600000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+01,4.900000000000000000e+01,5.100000000000000000e+01,5.200000000000000000e+01,5.300000000000000000e+01,5.500000000000000000e+01,5.600000000000000000e+01,6.000000000000000000e+01,6.100000000000000000e+01,6.200000000000000000e+01,6.300000000000000000e+01,6.700000000000000000e+01,6.900000000000000000e+01,7.000000000000000000e+01,7.400000000000000000e+01,7.600000000000000000e+01,8.000000000000000000e+01,8.200000000000000000e+01,8.300000000000000000e+01,8.600000000000000000e+01,8.700000000000000000e+01,8.800000000000000000e+01,9.000000000000000000e+01,9.100000000000000000e+01,9.300000000000000000e+01,9.400000000000000000e+01,9.600000000000000000e+01,9.900000000000000000e+01,1.000000000000000000e+02,1.010000000000000000e+02,1.030000000000000000e+02,1.060000000000000000e+02,1.070000000000000000e+02,1.080000000000000000e+02
-3.500000000000000000e+00,2.500000000000000000e+00,-1.000000000000000000e+00,5.000000000000000000e-01,4.500000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,4.500000000000000000e+00,1.250000000000000000e+01,8.500000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,5.000000000000000000e+00,5.500000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,-2.500000000000000000e+00,1.050000000000000000e+01,1.050000000000000000e+01,1.350000000000000000e+01,-1.500000000000000000e+00,7.500000000000000000e+00,2.500000000000000000e+00,1.250000000000000000e+01,8.500000000000000000e+00,1.250000000000000000e+01,1.150000000000000000e+01,1.450000000000000000e+01,1.850000000000000000e+01,1.000000000000000000e+00,8.500000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e-01,1.300000000000000000e+01,2.500000000000000000e+00,1.600000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,2.250000000000000000e+01,2.700000000000000000e+01,2.600000000000000000e+01,2.350000000000000000e+01,1.300000000000000000e+01,2.550000000000000000e+01,9.500000000000000000e+00,2.850000000000000000e+01,1.100000000000000000e+01,1.000000000000000000e+01,1.400000000000000000e+01,1.350000000000000000e+01,1.450000000000000000e+01,1.000000000000000000e+00,1.400000000000000000e+01,1.250000000000000000e+01,1.500000000000000000e+00,3.500000000000000000e+00,9.000000000000000000e+00,1.950000000000000000e+01
-5.000000000000000000e+00,-5.500000000000000000e+00,-5.750000000000000000e+00,-5.750000000000000000e+00,-5.750000000000000000e+00,-4.750000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.000000000000000000e+00,-4.750000000000000000e+00,-4.750000000000000000e+00,-4.250000000000000000e+00,-5.750000000000000000e+00,-4.500000000000000000e+00,-5.500000000000000000e+00,-4.250000000000000000e+00,-5.500000000000000000e+00,-4.250000000000000000e+00,-5.500000000000000000e+00,-4.250000000000000000e+00,-4.750000000000000000e+00,-4.250000000000000000e+00,-4.250000000000000000e+00,-5.500000000000000000e+00,-4.500000000000000000e+00,-5.250000000000000000e+00,-4.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.250000000000000000e+00,-6.000000000000000000e+00,-3.750000000000000000e+00,-3.000000000000000000e+00,-3.250000000000000000e+00,-6.000000000000000000e+00,-4.500000000000000000e+00,-3.000000000000000000e+00,-4.250000000000000000e+00,-3.000000000000000000e+00,-4.250000000000000000e+00,-4.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.250000000000000000e+00,-3.500000000000000000e+00,-5.250000000000000000e+00,-3.000000000000000000e+00,-4.250000000000000000e+00,-5.250000000000000000e+00,-5.250000000000000000e+00,-5.000000000000000000e+00,-5.250000000000000000e+00,-4.250000000000000000e+00,-5.250000000000000000e+00,-5.000000000000000000e+00,-4.250000000000000000e+00,-3.750000000000000000e+00,-3.750000000000000000e+00,-4.250000000000000000e+00,-4.250000000000000000e+00
5.000000000000000000e-01,7.500000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.250000000000000000e+00,1.250000000000000000e+00,1.250000000000000000e+00,1.250000000000000000e+00,1.500000000000000000e+00,1.000000000000000000e+00,1.750000000000000000e+00,1.500000000000000000e+00,1.750000000000000000e+00,1.750000000000000000e+00,1.750000000000000000e+00,2.000000000000000000e+00,2.250000000000000000e+00,2.250000000000000000e+00,1.750000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00,2.250000000000000000e+00,1.750000000000000000e+00,2.250000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e+00,3.250000000000000000e+00,2.500000000000000000e+00,3.250000000000000000e+00,3.500000000000000000e+00,3.750000000000000000e+00,3.750000000000000000e+00,4.000000000000000000e+00,3.250000000000000000e+00,4.250000000000000000e+00,3.750000000000000000e+00,4.250000000000000000e+00,4.500000000000000000e+00,4.500000000000000000e+00,4.750000000000000000e+00,4.750000000000000000e+00,4.750000000000000000e+00,5.250000000000000000e+00,5.250000000000000000e+00,5.250000000000000000e+00,5.250000000000000000e+00,5.500000000000000000e+00,5.750000000000000000e+00,5.750000000000000000e+00
-1.098115593194961548e-01,-8.482847362756729126e-02,-3.065143898129463196e-02,-7.727640867233276367e-02,-2.702686563134193420e-02,5.409514531493186951e-02,1.838160119950771332e-02,-4.152222350239753723e-02,-1.907677650451660156e-01,-9.922169893980026245e-02,-5.105901136994361877e-02,2.945397421717643738e-02,-6.186699494719505310e-02,1.176376417279243469e-01,4.123102501034736633e-02,-4.571231082081794739e-03,8.809819817543029785e-02,-1.236730962991714478e-01,-4.821605980396270752e-02,7.675927132368087769e-03,-1.181244254112243652e-01,-1.769907176494598389e-01,-1.098417714238166809e-01,-1.122197657823562622e-01,-4.000659286975860596e-02,1.304658874869346619e-02,-4.149287641048431396e-01,-6.583538651466369629e-02,-1.041619703173637390e-01,1.303650140762329102e-01,-1.232326552271842957e-01,-8.408563584089279175e-02,6.819620728492736816e-03,-1.783604361116886139e-02,1.516799535602331161e-02,-1.311752051115036011e-01,-3.113080561161041260e-02,4.883852787315845490e-03,5.264880135655403137e-02,2.448369935154914856e-02,-1.069338098168373108e-01,-1.688994020223617554e-01,1.424607913941144943e-02,4.271865636110305786e-02,-2.240585982799530029e-01,-9.018097072839736938e-03,-2.758326707407832146e-03,-2.997680380940437317e-02,-1.727441102266311646e-01,-1.235454231500625610e-01,-8.865479379892349243e-03,-5.010046064853668213e-02,2.044046670198440552e-02,-8.532574772834777832e-02,1.598918624222278595e-02,1.835509389638900757e-02,-1.164854243397712708e-01,-1.519906669855117798e-01,-4.251212626695632935e-02,-4.130720347166061401e-02
9.455995261669158936e-02,-4.576272517442703247e-02,-5.246111378073692322e-02,-1.068990379571914673e-01,-2.890373207628726959e-02,-2.542471513152122498e-02,1.441284455358982086e-02,-2.615899778902530670e-02,6.983462721109390259e-02,5.628923699259757996e-02,2.471904456615447998e-02,-2.795993164181709290e-02,-3.391503915190696716e-02,-4.901568219065666199e-02,1.795544661581516266e-02,3.595663467422127724e-03,3.461000695824623108e-02,1.874123066663742065e-01,-1.123679336160421371e-02,-4.788316320627927780e-03,3.477049991488456726e-02,1.237435117363929749e-01,6.908018141984939575e-02,-1.858184486627578735e-02,1.212699897587299347e-02,1.132787670940160751e-03,3.359684646129608154e-01,-9.912714362144470215e-03,-1.394518278539180756e-02,1.681022718548774719e-02,-4.141425713896751404e-02,5.931040644645690918e-02,-8.974622003734111786e-03,1.608428917825222015e-02,5.021836142987012863e-03,3.365679830312728882e-02,2.874293178319931030e-02,-1.318027265369892120e-03,-4.522396624088287354e-02,-6.440491415560245514e-03,2.239557355642318726e-02,-1.167921349406242371e-02,1.720189815387129784e-03,2.341720275580883026e-03,1.381839960813522339e-01,-3.489975642878562212e-04,1.613085274584591389e-03,6.371216382831335068e-03,2.496302186045795679e-04,-1.228434615768492222e-03,1.792212860891595483e-04,-1.276017166674137115e-03,-3.634468186646699905e-03,-1.366052660159766674e-03,-2.129310596501454711e-04,-2.949925838038325310e-03,3.354218602180480957e-02,4.279176518321037292e-02,6.695191375911235809e-03,6.496252026408910751e-03
