4.199999809265136719e+00,6.800000190734863281e+00,6.800000190734863281e+00,7.599999904632568359e+00,9.399999618530273438e+00,9.600000381469726562e+00,1.019999980926513672e+01,1.000000000000000000e+01,1.060000038146972656e+01,1.219999980926513672e+01,1.239999961853027344e+01,1.500000000000000000e+01,1.739999961853027344e+01,1.760000038146972656e+01,2.039999961853027344e+01,2.139999961853027344e+01,2.179999923706054688e+01,2.920000076293945312e+01,3.400000000000000000e+01,4.120000076293945312e+01,4.579999923706054688e+01,5.079999923706054688e+01,5.220000076293945312e+01,5.159999847412109375e+01,5.259999847412109375e+01,5.340000152587890625e+01,5.479999923706054688e+01,6.000000000000000000e+01,6.140000152587890625e+01,6.179999923706054688e+01,6.459999847412109375e+01,6.519999694824218750e+01,6.640000152587890625e+01,7.019999694824218750e+01,7.100000000000000000e+01,7.319999694824218750e+01,7.459999847412109375e+01,7.540000152587890625e+01,7.619999694824218750e+01,7.900000000000000000e+01,7.880000305175781250e+01,8.080000305175781250e+01,8.340000152587890625e+01,8.480000305175781250e+01,8.759999847412109375e+01,9.019999694824218750e+01,9.319999694824218750e+01,9.500000000000000000e+01,5.300000000000000000e+01,6.480000305175781250e+01,7.340000152587890625e+01
-5.699999809265136719e+00,-6.300000190734863281e+00,7.300000190734863281e+00,7.300000190734863281e+00,-6.500000000000000000e+00,-6.099999904632568359e+00,-4.699999809265136719e+00,-5.900000095367431641e+00,7.300000190734863281e+00,-6.099999904632568359e+00,-7.300000190734863281e+00,-6.699999809265136719e+00,7.500000000000000000e+00,9.100000381469726562e+00,7.099999904632568359e+00,1.150000000000000000e+01,1.350000000000000000e+01,-4.300000190734863281e+00,8.100000381469726562e+00,1.130000019073486328e+01,7.699999809265136719e+00,-6.099999904632568359e+00,-4.099999904632568359e+00,1.130000019073486328e+01,7.300000190734863281e+00,1.250000000000000000e+01,-3.099999904632568359e+00,1.250000000000000000e+01,-4.099999904632568359e+00,1.189999961853027344e+01,-6.500000000000000000e+00,1.250000000000000000e+01,1.289999961853027344e+01,-4.300000190734863281e+00,1.269999980926513672e+01,-2.500000000000000000e+00,-7.699999809265136719e+00,-7.500000000000000000e+00,1.310000038146972656e+01,6.900000095367431641e+00,1.289999961853027344e+01,1.250000000000000000e+01,1.250000000000000000e+01,1.250000000000000000e+01,1.269999980926513672e+01,1.310000038146972656e+01,-6.699999809265136719e+00,8.999999761581420898e-01,7.500000000000000000e+00,-5.900000095367431641e+00,-2.700000047683715820e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.500000000000000000e+01,2.800000000000000000e+01,3.400000000000000000e+01,3.800000000000000000e+01,4.000000000000000000e+01,4.300000000000000000e+01,4.600000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,5.800000000000000000e+01,5.900000000000000000e+01,6.000000000000000000e+01,6.100000000000000000e+01,6.200000000000000000e+01,6.300000000000000000e+01,6.400000000000000000e+01,6.500000000000000000e+01,6.600000000000000000e+01,6.700000000000000000e+01,6.800000000000000000e+01,7.000000000000000000e+01,7.400000000000000000e+01,7.500000000000000000e+01,7.700000000000000000e+01,7.900000000000000000e+01,8.000000000000000000e+01,8.200000000000000000e+01,8.300000000000000000e+01,8.500000000000000000e+01,8.700000000000000000e+01,1.190000000000000000e+02,1.220000000000000000e+02,1.240000000000000000e+02
2.500000000000000000e+00,-2.000000000000000000e+00,8.500000000000000000e+00,-2.500000000000000000e+00,-4.000000000000000000e+00,-1.500000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00,7.500000000000000000e+00,4.500000000000000000e+00,-3.000000000000000000e+00,-4.000000000000000000e+00,1.700000000000000000e+01,7.500000000000000000e+00,2.650000000000000000e+01,1.050000000000000000e+01,2.500000000000000000e+00,5.500000000000000000e+00,1.550000000000000000e+01,3.500000000000000000e+00,1.450000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+00,3.500000000000000000e+00,1.600000000000000000e+01,1.150000000000000000e+01,2.000000000000000000e+00,1.250000000000000000e+01,5.500000000000000000e+00,6.500000000000000000e+00,3.500000000000000000e+00,4.000000000000000000e+00,1.450000000000000000e+01,3.500000000000000000e+00,1.700000000000000000e+01,3.100000000000000000e+01,2.500000000000000000e+00,2.500000000000000000e+00,2.550000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+01,1.850000000000000000e+01,1.250000000000000000e+01,1.800000000000000000e+01,1.350000000000000000e+01,1.850000000000000000e+01,5.000000000000000000e+00,7.000000000000000000e+00,1.950000000000000000e+01,1.050000000000000000e+01,3.300000000000000000e+01
-7.750000000000000000e+00,-8.000000000000000000e+00,-7.500000000000000000e+00,-7.750000000000000000e+00,-7.750000000000000000e+00,-7.750000000000000000e+00,-7.750000000000000000e+00,-7.750000000000000000e+00,-7.500000000000000000e+00,-7.750000000000000000e+00,-7.750000000000000000e+00,-7.750000000000000000e+00,-7.500000000000000000e+00,-7.500000000000000000e+00,-7.500000000000000000e+00,-7.500000000000000000e+00,-7.500000000000000000e+00,-5.750000000000000000e+00,-7.500000000000000000e+00,-7.500000000000000000e+00,-7.500000000000000000e+00,-7.750000000000000000e+00,-7.750000000000000000e+00,-7.500000000000000000e+00,-7.500000000000000000e+00,-7.500000000000000000e+00,-7.750000000000000000e+00,-7.500000000000000000e+00,-7.750000000000000000e+00,-7.500000000000000000e+00,-7.750000000000000000e+00,-7.500000000000000000e+00,-7.500000000000000000e+00,-7.750000000000000000e+00,-7.500000000000000000e+00,-7.750000000000000000e+00,-7.750000000000000000e+00,-7.750000000000000000e+00,-7.500000000000000000e+00,-7.500000000000000000e+00,-7.500000000000000000e+00,-7.500000000000000000e+00,-7.500000000000000000e+00,-7.500000000000000000e+00,-7.500000000000000000e+00,-7.500000000000000000e+00,-7.750000000000000000e+00,3.000000000000000000e+00,-7.500000000000000000e+00,-7.750000000000000000e+00,-7.750000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.500000000000000000e-01,-2.500000000000000000e-01,-2.500000000000000000e-01,-2.500000000000000000e-01,-2.500000000000000000e-01,-2.500000000000000000e-01,-2.500000000000000000e-01,-2.500000000000000000e-01,-2.500000000000000000e-01,-2.500000000000000000e-01,-2.500000000000000000e-01,-2.500000000000000000e-01,-2.500000000000000000e-01,0.000000000000000000e+00,-5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01
-7.693357765674591064e-02,-2.419431060552597046e-01,6.443881243467330933e-02,-6.048393249511718750e-02,-1.107211876660585403e-02,-1.988082379102706909e-02,-5.267075076699256897e-02,-2.763656899333000183e-02,-3.422760963439941406e-02,-4.462586343288421631e-02,-2.786525338888168335e-02,-5.565633252263069153e-02,2.168974606320261955e-03,-1.194013841450214386e-02,1.753243431448936462e-02,-1.499018631875514984e-02,-2.614676766097545624e-02,1.795849919319152832e+00,-1.637107878923416138e-02,-3.136743232607841492e-02,1.425655279308557510e-02,-1.024885177612304688e-01,-1.221460103988647461e-01,-8.138717152178287506e-03,2.750394865870475769e-02,-1.460697967559099197e-02,-1.324922889471054077e-01,-5.343417823314666748e-02,-1.110748574137687683e-01,-4.302208870649337769e-02,-8.680342882871627808e-02,-4.246470332145690918e-02,-4.416441544890403748e-02,-1.150362417101860046e-01,-3.387567400932312012e-02,-1.344398111104965210e-01,-8.494240045547485352e-02,-8.762665838003158569e-02,-2.918652445077896118e-02,2.942314743995666504e-02,-2.361973375082015991e-02,-1.748004741966724396e-02,-1.417600736021995544e-02,-4.854452982544898987e-02,-4.630540683865547180e-02,-4.654083400964736938e-02,-8.952687680721282959e-02,1.059076499938964844e+01,2.626499906182289124e-02,-9.366001933813095093e-02,-1.325595676898956299e-01
1.044098585844039917e-01,2.241531461477279663e-01,6.917695701122283936e-02,-5.809640884399414062e-02,7.656253408640623093e-03,1.263260655105113983e-02,2.426985464990139008e-02,1.630557700991630554e-02,-2.357184514403343201e-02,2.231292985379695892e-02,1.640454679727554321e-02,2.485982701182365417e-02,9.349028696306049824e-04,-6.173593923449516296e-03,6.101974286139011383e-03,-8.055473677814006805e-03,-1.619180478155612946e-02,-2.644573748111724854e-01,-3.900169162079691887e-03,-8.603204041719436646e-03,2.396844094619154930e-03,1.230669301003217697e-02,9.593842551112174988e-03,-1.782316016033291817e-03,3.817088203504681587e-03,-3.419236512854695320e-03,7.495001424103975296e-03,-1.113212015479803085e-02,7.417050190269947052e-03,-8.284188807010650635e-03,8.734091185033321381e-03,-8.141239173710346222e-03,-8.580133318901062012e-03,7.046380080282688141e-03,-6.059451960027217865e-03,4.591523669660091400e-03,8.767512626945972443e-03,8.716179057955741882e-03,-5.017631221562623978e-03,2.569869859144091606e-03,-3.866682294756174088e-03,-2.704215236008167267e-03,-2.124701393768191338e-03,-7.155738305300474167e-03,-6.713226903229951859e-03,-6.759256590157747269e-03,6.435944698750972748e-03,1.003335639834403992e-01,3.716745181009173393e-03,8.527686819434165955e-03,4.876169841736555099e-03
