6.400000095367431641e+00,8.399999618530273438e+00,1.979999923706054688e+01,1.139999961853027344e+01,2.139999961853027344e+01,1.620000076293945312e+01,2.820000076293945312e+01,3.859999847412109375e+01,3.859999847412109375e+01,2.320000076293945312e+01,3.559999847412109375e+01,3.840000152587890625e+01,4.700000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01,3.620000076293945312e+01,4.440000152587890625e+01,5.679999923706054688e+01,4.779999923706054688e+01,5.920000076293945312e+01,5.240000152587890625e+01,5.820000076293945312e+01,5.679999923706054688e+01,6.900000000000000000e+01,6.859999847412109375e+01,7.400000000000000000e+01,6.900000000000000000e+01,7.280000305175781250e+01,7.159999847412109375e+01,7.380000305175781250e+01,8.380000305175781250e+01,8.280000305175781250e+01,9.019999694824218750e+01,8.919999694824218750e+01,8.919999694824218750e+01,9.480000305175781250e+01,9.159999847412109375e+01,8.980000305175781250e+01,9.659999847412109375e+01,1.065999984741210938e+02,9.119999694824218750e+01,1.110000000000000000e+02,9.380000305175781250e+01,1.220000000000000000e+02,5.920000076293945312e+01,7.080000305175781250e+01,8.059999847412109375e+01,8.800000000000000000e+01,9.059999847412109375e+01,9.400000000000000000e+01,1.020000000000000000e+02,1.090000000000000000e+02,1.131999969482421875e+02,1.390000000000000000e+02,1.436000061035156250e+02,1.711999969482421875e+02,1.780000000000000000e+02,1.818000030517578125e+02,1.826000061035156250e+02,1.938000030517578125e+02,2.040000000000000000e+02,2.270000000000000000e+02
-3.099999904632568359e+00,1.250000000000000000e+01,-4.500000000000000000e+00,-1.929999923706054688e+01,-9.699999809265136719e+00,2.610000038146972656e+01,2.350000000000000000e+01,1.100000023841857910e+00,-1.110000038146972656e+01,3.509999847412109375e+01,2.429999923706054688e+01,2.429999923706054688e+01,1.899999976158142090e+00,1.030000019073486328e+01,2.700000047683715820e+00,3.970000076293945312e+01,3.390000152587890625e+01,-1.899999976158142090e+00,3.250000000000000000e+01,3.099999904632568359e+00,3.270000076293945312e+01,2.629999923706054688e+01,3.550000000000000000e+01,-1.030000019073486328e+01,-1.850000000000000000e+01,6.699999809265136719e+00,3.170000076293945312e+01,-2.510000038146972656e+01,3.329999923706054688e+01,3.329999923706054688e+01,6.900000095367431641e+00,3.450000000000000000e+01,6.300000190734863281e+00,2.029999923706054688e+01,2.870000076293945312e+01,6.999999880790710449e-01,3.010000038146972656e+01,4.070000076293945312e+01,2.910000038146972656e+01,3.170000076293945312e+01,6.609999847412109375e+01,3.829999923706054688e+01,7.450000000000000000e+01,3.470000076293945312e+01,3.299999952316284180e+00,4.500000000000000000e+00,5.300000190734863281e+00,-3.000000119209289551e-01,6.500000000000000000e+00,5.000000000000000000e-01,7.900000095367431641e+00,8.500000000000000000e+00,8.899999618530273438e+00,2.010000038146972656e+01,1.150000000000000000e+01,-1.000000014901161194e-01,1.269999980926513672e+01,1.100000023841857910e+00,-8.699999809265136719e+00,-1.950000000000000000e+01,2.450000000000000000e+01,3.900000095367431641e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,2.100000000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,3.000000000000000000e+01,3.200000000000000000e+01,3.300000000000000000e+01,3.400000000000000000e+01,3.600000000000000000e+01,3.800000000000000000e+01,3.900000000000000000e+01,4.000000000000000000e+01,4.100000000000000000e+01,4.300000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+01,4.900000000000000000e+01,5.100000000000000000e+01,5.200000000000000000e+01,5.300000000000000000e+01,5.400000000000000000e+01,5.600000000000000000e+01,6.200000000000000000e+01,6.300000000000000000e+01,6.700000000000000000e+01,6.800000000000000000e+01,7.100000000000000000e+01,7.800000000000000000e+01,8.000000000000000000e+01,8.100000000000000000e+01,8.300000000000000000e+01,8.400000000000000000e+01,8.500000000000000000e+01,8.800000000000000000e+01,8.900000000000000000e+01,9.000000000000000000e+01,9.800000000000000000e+01,9.900000000000000000e+01,1.050000000000000000e+02,1.070000000000000000e+02,1.080000000000000000e+02,1.090000000000000000e+02,1.120000000000000000e+02,1.150000000000000000e+02,1.210000000000000000e+02
-3.500000000000000000e+00,-5.000000000000000000e-01,-1.000000000000000000e+00,1.800000000000000000e+01,-2.000000000000000000e+00,1.300000000000000000e+01,4.000000000000000000e+00,1.200000000000000000e+01,6.500000000000000000e+00,1.200000000000000000e+01,8.500000000000000000e+00,8.000000000000000000e+00,4.500000000000000000e+00,1.250000000000000000e+01,4.000000000000000000e+00,1.250000000000000000e+01,1.600000000000000000e+01,6.000000000000000000e+00,1.100000000000000000e+01,8.500000000000000000e+00,2.050000000000000000e+01,2.050000000000000000e+01,2.400000000000000000e+01,5.000000000000000000e+00,1.550000000000000000e+01,5.000000000000000000e-01,3.000000000000000000e+00,1.350000000000000000e+01,6.500000000000000000e+00,3.000000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+01,7.500000000000000000e+00,6.000000000000000000e+00,1.500000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,1.400000000000000000e+01,1.850000000000000000e+01,1.650000000000000000e+01,2.050000000000000000e+01,5.500000000000000000e+00,7.000000000000000000e+00,1.650000000000000000e+01,1.200000000000000000e+01,1.500000000000000000e+00,2.500000000000000000e+00,6.500000000000000000e+00,1.250000000000000000e+01,9.000000000000000000e+00,5.500000000000000000e+00,1.450000000000000000e+01,6.000000000000000000e+00,2.350000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,6.500000000000000000e+00,9.500000000000000000e+00,3.250000000000000000e+01,1.000000000000000000e+00
0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.326267030090093613e-04,-6.229320168495178223e-01,3.521356265991926193e-04,7.014244911260902882e-04,6.067117792554199696e-04,-1.669383406639099121e+00,-7.813921547494828701e-04,-3.824499799520708621e-05,4.310017393436282873e-04,-3.047801554203033447e-01,-7.389206439256668091e-04,-7.166884606704115868e-04,-5.723804861190728843e-05,-3.271364548709243536e-04,-7.878747419454157352e-05,-7.920840871520340443e-04,-7.659649127162992954e-04,6.062008469598367810e-05,-7.378428126685321331e-04,-7.619609823450446129e-05,-7.122922688722610474e-04,-5.934693035669624805e-04,-7.127779535949230194e-04,2.403652033535763621e-04,4.083706880919635296e-04,-1.362746843369677663e-04,-1.445606708526611328e+00,4.987571737729012966e-04,-6.048953509889543056e-04,-5.928779137320816517e-04,-1.234524970641359687e-04,-5.609934451058506966e-04,-1.038232730934396386e-04,-3.387685574125498533e-04,-4.592151090037077665e-04,-4.546448508335743099e-06,-4.672497161664068699e-04,-5.946475430391728878e-04,-4.345592169556766748e-04,-4.298053972888737917e-04,-7.543461979366838932e-04,-4.860975313931703568e-04,-7.735839462839066982e-04,-4.136652860324829817e-04,-8.154870010912418365e-05,-9.390913328388705850e-05,-9.737803338794037700e-05,1.269538915948942304e-05,-1.068138808477669954e-04,-1.248053308700036723e-06,-1.157863007392734289e-04,-1.166194415418431163e-04,-1.176243604277260602e-04,7.346165180206298828e+00,-1.199174148496240377e-04,8.182544661394786090e-06,-1.061910952557809651e-04,-2.416523102510836907e-06,8.317510946653783321e-05,1.663078583078458905e-04,-1.819859462557360530e-04,-2.019118437601719052e-05
-3.064285265281796455e-04,-9.269822239875793457e-01,-8.003081893548369408e-05,-1.187499263323843479e-03,-2.750048588495701551e-04,-2.689561843872070312e+00,-6.511601386591792107e-04,-1.089883426175219938e-06,-1.239409175468608737e-04,-4.611112773418426514e-01,-5.043756100349128246e-04,-4.535293846856802702e-04,-2.313878439963445999e-06,-7.169160380726680160e-05,-4.254523446434177458e-06,-8.686668006703257561e-04,-5.848245928063988686e-04,-2.027784603342297487e-06,-5.016713985241949558e-04,-3.989998276665573940e-06,-4.445029771886765957e-04,-2.681828627828508615e-04,-4.454862209968268871e-04,-3.588060280890204012e-05,-1.101291272789239883e-04,-1.233838338521309197e-05,-6.641410589218139648e-01,-1.719615975162014365e-04,-2.813270257320255041e-04,-2.675180730875581503e-04,-1.016494206851348281e-05,-2.337472396902740002e-04,-7.251515853567980230e-06,-7.709643250564113259e-05,-1.477519545005634427e-04,-3.357082434263247706e-08,-1.535394985694438219e-04,-2.695117436815053225e-04,-1.309075887547805905e-04,-1.278126728720963001e-04,-5.467356531880795956e-04,-1.677255349932238460e-04,-6.144136423245072365e-04,-1.176572623080573976e-04,-4.545789124676957726e-06,-5.968799996480811387e-06,-6.403270617738598958e-06,-4.327973712747734680e-08,-7.663247743039391935e-06,-6.638580796192172784e-09,-8.967763278633356094e-06,-9.094176675716880709e-06,-9.247851266991347075e-06,1.062287211418151855e+00,-9.603414582670666277e-06,-4.779524331866014109e-09,-7.576556072308449075e-06,-1.462142673602784271e-08,-3.962888058595126495e-06,-1.673376209510024637e-05,-2.185615448979660869e-05,-3.468970248832192738e-07
